epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
31,0.08854181319475174,0.2588382363319397,0.073425382375717163,0.23411522805690765
32,0.089072085916996002,0.25997936725616455,0.073424942791461945,0.2341141402721405
33,0.08806946873664856,0.25842833518981934,0.07342461496591568,0.23411339521408081
34,0.088283151388168335,0.25884056091308594,0.073424212634563446,0.23411241173744202
35,0.088674761354923248,0.25956305861473083,0.073423862457275391,0.23411154747009277
36,0.08880191296339035,0.25887206196784973,0.07342345267534256,0.23411059379577637
37,0.08841366320848465,0.25773099064826965,0.073422975838184357,0.23410943150520325
38,0.089239180088043213,0.25931432843208313,0.07342258095741272,0.23410849273204803
39,0.089175589382648468,0.2593170702457428,0.073422141373157501,0.23410741984844208
40,0.08839571475982666,0.25901377201080322,0.073421768844127655,0.23410652577877045
41,0.090063236653804779,0.26037517189979553,0.073421373963356018,0.23410560190677643
42,0.088981769979000092,0.25898429751396179,0.073420964181423187,0.23410464823246002
43,0.087461575865745544,0.25705325603485107,0.073420561850070953,0.23410366475582123
44,0.089106746017932892,0.26000794768333435,0.073420234024524689,0.23410290479660034
45,0.088932737708091736,0.25927475094795227,0.07341989129781723,0.23410208523273468
46,0.088102445006370544,0.25743967294692993,0.073419436812400818,0.23410095274448395
47,0.088063359260559082,0.25763893127441406,0.073419064283370972,0.23410007357597351
48,0.088848277926445007,0.25881007313728333,0.073418647050857544,0.23409909009933472
49,0.088665798306465149,0.25909522175788879,0.073418319225311279,0.23409833014011383
50,0.087998494505882263,0.25816613435745239,0.073417864739894867,0.2340971976518631
51,0.08884643018245697,0.25849813222885132,0.073417507112026215,0.23409631848335266
52,0.08890794962644577,0.25947067141532898,0.073417052626609802,0.23409523069858551
53,0.088528633117675781,0.25833308696746826,0.073416635394096375,0.23409418761730194
54,0.088700458407402039,0.2595539391040802,0.073416218161582947,0.23409321904182434
55,0.088806577026844025,0.2596341073513031,0.073415867984294891,0.23409232497215271
56,0.088552780449390411,0.25846847891807556,0.073415488004684448,0.23409146070480347
57,0.088619112968444824,0.25876432657241821,0.073415093123912811,0.23409047722816467
58,0.089003399014472961,0.25918862223625183,0.073414668440818787,0.2340894490480423
59,0.087695226073265076,0.25851014256477356,0.073414288461208344,0.23408852517604828
60,0.088305100798606873,0.2573438286781311,0.073413945734500885,0.23408767580986023
61,0.088850744068622589,0.2593739926815033,0.073413588106632233,0.2340867817401886
62,0.089262284338474274,0.25948417186737061,0.073413237929344177,0.23408593237400055
63,0.088336393237113953,0.25898373126983643,0.073412865400314331,0.23408506810665131
64,0.088721476495265961,0.25928971171379089,0.073412418365478516,0.23408392071723938
65,0.089160412549972534,0.25923770666122437,0.073412030935287476,0.23408301174640656
66,0.089067660272121429,0.25890761613845825,0.07341168075799942,0.23408216238021851
67,0.087510257959365845,0.25701078772544861,0.073411330580711365,0.23408138751983643
68,0.088235482573509216,0.25756567716598511,0.073410965502262115,0.2340804785490036
69,0.088520444929599762,0.25815451145172119,0.073410622775554657,0.23407968878746033
70,0.088561587035655975,0.2592780590057373,0.073410242795944214,0.2340787798166275
71,0.08848726749420166,0.25877675414085388,0.07340984046459198,0.2340778261423111
72,0.089004091918468475,0.25936281681060791,0.073409482836723328,0.23407700657844543
73,0.088595472276210785,0.25864642858505249,0.073409132659435272,0.23407620191574097
74,0.088347636163234711,0.25810679793357849,0.073408730328083038,0.23407524824142456
75,0.089716218411922455,0.26026976108551025,0.073408327996730804,0.23407424986362457
76,0.089201442897319794,0.25931036472320557,0.073407955467700958,0.23407335579395294
77,0.089036375284194946,0.25937166810035706,0.073407687246799469,0.23407278954982758
78,0.088285833597183228,0.25872516632080078,0.073407359421253204,0.2340719997882843
79,0.088163122534751892,0.25875696539878845,0.073406994342803955,0.23407118022441864
80,0.088308088481426239,0.25854814052581787,0.073406636714935303,0.23407025635242462
81,0.089001432061195374,0.25983870029449463,0.073406271636486053,0.23406942188739777
82,0.088517576456069946,0.25862091779708862,0.073405846953392029,0.23406840860843658
83,0.08797609806060791,0.25789904594421387,0.073405422270298004,0.23406730592250824
84,0.088216744363307953,0.25777411460876465,0.073405042290687561,0.23406639695167542
85,0.088515527546405792,0.25885185599327087,0.073404617607593536,0.23406544327735901
86,0.088600054383277893,0.25944122672080994,0.073404185473918915,0.23406440019607544
87,0.08845771849155426,0.25872418284416199,0.073403842747211456,0.23406361043453217
88,0.088166661560535431,0.25886461138725281,0.073403410613536835,0.23406253755092621
89,0.088642403483390808,0.25921303033828735,0.073403067886829376,0.23406176269054413
90,0.088162094354629517,0.25795653462409973,0.073402784764766693,0.23406112194061279
91,0.089893929660320282,0.26024135947227478,0.073402337729930878,0.23406004905700684
92,0.088025428354740143,0.25800874829292297,0.073401905596256256,0.23405896127223969
93,0.089167140424251556,0.25984784960746765,0.073401540517807007,0.23405815660953522
94,0.087481826543807983,0.25725415349006653,0.073401108384132385,0.23405708372592926
95,0.088729895651340485,0.25928571820259094,0.073400706052780151,0.23405610024929047
96,0.08838798850774765,0.25823944807052612,0.073400281369686127,0.2340550571680069
97,0.088943362236022949,0.26002803444862366,0.07339988648891449,0.23405410349369049
98,0.089474275708198547,0.26000291109085083,0.073399454355239868,0.23405306041240692
99,0.088731743395328522,0.25861448049545288,0.073399119079113007,0.23405222594738007
100,0.088601134717464447,0.25841587781906128,0.073398709297180176,0.23405119776725769
101,0.089042641222476959,0.25981590151786804,0.073398411273956299,0.23405046761035919
102,0.088910661637783051,0.2588428258895874,0.073398053646087646,0.23404963314533234
103,0.089164033532142639,0.25915524363517761,0.073397651314735413,0.23404863476753235
104,0.088548265397548676,0.2581838071346283,0.073397174477577209,0.23404742777347565
105,0.0883588045835495,0.25895312428474426,0.073396854102611542,0.23404669761657715
106,0.089121207594871521,0.25954899191856384,0.073396548628807068,0.23404596745967865
107,0.088518880307674408,0.25858208537101746,0.073396116495132446,0.2340448796749115
108,0.088733360171318054,0.25934058427810669,0.073395736515522003,0.23404400050640106
109,0.088763996958732605,0.25901249051094055,0.073395371437072754,0.23404307663440704
110,0.088628634810447693,0.25892624258995056,0.073395013809204102,0.23404222726821899
111,0.08899427205324173,0.26032471656799316,0.073394671082496643,0.23404142260551453
112,0.087956629693508148,0.25846034288406372,0.073394261300563812,0.23404036462306976
113,0.088416077196598053,0.25851371884346008,0.073393911123275757,0.23403957486152649
114,0.088955886662006378,0.25895759463310242,0.073393434286117554,0.23403839766979218
115,0.089471839368343353,0.25949743390083313,0.073392949998378754,0.23403717577457428
116,0.089196205139160156,0.25905618071556091,0.073392555117607117,0.23403623700141907
117,0.088888935744762421,0.25937089323997498,0.073392115533351898,0.23403510451316833
118,0.089452460408210754,0.25999706983566284,0.073391735553741455,0.23403424024581909
119,0.089133463799953461,0.25920715928077698,0.073391348123550415,0.23403337597846985
120,0.088600121438503265,0.25972962379455566,0.073390983045101166,0.23403246700763702
121,0.088780507445335388,0.25908046960830688,0.073390521109104156,0.23403121531009674
122,0.087830506265163422,0.25776734948158264,0.073390208184719086,0.23403051495552063
123,0.088596843183040619,0.25963136553764343,0.073389813303947449,0.23402954638004303
124,0.089310586452484131,0.25962620973587036,0.073389410972595215,0.23402857780456543
125,0.088780239224433899,0.25859937071800232,0.073389068245887756,0.23402774333953857
126,0.08898964524269104,0.25966981053352356,0.073388777673244476,0.23402711749076843
127,0.08768036961555481,0.25675481557846069,0.073388360440731049,0.23402611911296844
128,0.087979599833488464,0.25847521424293518,0.073388062417507172,0.23402540385723114
129,0.087954483926296234,0.25755488872528076,0.073387704789638519,0.2340245395898819
130,0.088551662862300873,0.25906500220298767,0.073387302458286285,0.23402352631092072
131,0.08899177610874176,0.26005589962005615,0.073386892676353455,0.23402248322963715
132,0.088892087340354919,0.25916057825088501,0.073386535048484802,0.23402169346809387
133,0.088330492377281189,0.25866523385047913,0.073386266827583313,0.23402108252048492
134,0.088807351887226105,0.25906077027320862,0.073385775089263916,0.23401983082294464
135,0.088514223694801331,0.25803950428962708,0.073385357856750488,0.23401875793933868
136,0.089400574564933777,0.26037085056304932,0.073384925723075867,0.23401765525341034
137,0.088996559381484985,0.25941812992095947,0.073384575545787811,0.23401682078838348
138,0.088056564331054688,0.25787955522537231,0.073384247720241547,0.23401609063148499
139,0.087492838501930237,0.25718119740486145,0.073383837938308716,0.23401512205600739
140,0.088888317346572876,0.25929039716720581,0.073383428156375885,0.23401407897472382
141,0.087726667523384094,0.25812655687332153,0.073383033275604248,0.23401309549808502
142,0.089617364108562469,0.26092350482940674,0.07338259369134903,0.23401208221912384
143,0.088907241821289062,0.25878551602363586,0.073382176458835602,0.23401106894016266
144,0.088181376457214355,0.25877678394317627,0.073381796479225159,0.23401014506816864
145,0.089394181966781616,0.25986376404762268,0.073381476104259491,0.23400937020778656
146,0.088051535189151764,0.25838616490364075,0.073381051421165466,0.23400826752185822
147,0.088892750442028046,0.25942331552505493,0.073380671441555023,0.234007328748703
148,0.087138094007968903,0.2559753954410553,0.073380321264266968,0.23400644958019257
149,0.088270917534828186,0.25855210423469543,0.073379926383495331,0.23400548100471497
150,0.088773749768733978,0.25986403226852417,0.073379524052143097,0.23400446772575378
151,0.088170886039733887,0.2581559419631958,0.073379173874855042,0.23400364816188812
152,0.089233070611953735,0.26002141833305359,0.073378808796405792,0.23400269448757172
153,0.088939808309078217,0.25969782471656799,0.073378413915634155,0.23400171101093292
154,0.08897911012172699,0.25969406962394714,0.073378108441829681,0.23400099575519562
155,0.088754758238792419,0.25930154323577881,0.073377750813961029,0.23400013148784637
156,0.089065559208393097,0.25955376029014587,0.073377460241317749,0.23399947583675385
157,0.088676303625106812,0.25884956121444702,0.073377139866352081,0.23399870097637177
158,0.088706783950328827,0.25858315825462341,0.07337682694196701,0.23399792611598969
159,0.088577836751937866,0.25886991620063782,0.073376454412937164,0.23399697244167328
160,0.088119909167289734,0.25855919718742371,0.073376104235649109,0.23399618268013
161,0.08896462619304657,0.25935220718383789,0.073375731706619263,0.23399525880813599
162,0.088486775755882263,0.25881114602088928,0.073375359177589417,0.23399433493614197
163,0.088740430772304535,0.2589244544506073,0.07337496429681778,0.2339932918548584
164,0.088908389210700989,0.25925454497337341,0.073374584317207336,0.23399235308170319
165,0.087669394910335541,0.25740718841552734,0.07337421178817749,0.23399144411087036
166,0.087559185922145844,0.25740289688110352,0.073373809456825256,0.23399046063423157
167,0.087978750467300415,0.2577114999294281,0.07337343692779541,0.23398950695991516
168,0.088825568556785583,0.25870797038078308,0.073373027145862579,0.23398847877979279
169,0.089308574795722961,0.25969842076301575,0.073372669517993927,0.23398756980895996
170,0.089086949825286865,0.25947755575180054,0.073372311890125275,0.23398673534393311
171,0.08882354199886322,0.2594980001449585,0.073371954262256622,0.23398584127426147
172,0.088147476315498352,0.25845468044281006,0.073371671140193939,0.23398523032665253
173,0.087806649506092072,0.25784528255462646,0.073371261358261108,0.23398415744304657
174,0.088522017002105713,0.25923675298690796,0.073370940983295441,0.23398347198963165
175,0.087959907948970795,0.25844341516494751,0.073370717465877533,0.23398286104202271
176,0.089448258280754089,0.25971746444702148,0.07337033748626709,0.23398196697235107
177,0.088919475674629211,0.25910288095474243,0.073369868099689484,0.23398073017597198
178,0.087229162454605103,0.25641196966171265,0.073369555175304413,0.23398001492023468
179,0.089027650654315948,0.25988286733627319,0.073369204998016357,0.23397922515869141
180,0.088494755327701569,0.25849255919456482,0.073368862271308899,0.23397839069366455
181,0.088756680488586426,0.25946223735809326,0.073368526995182037,0.23397758603096008
182,0.089332640171051025,0.26042711734771729,0.073368184268474579,0.23397675156593323
183,0.088347576558589935,0.25843241810798645,0.073367759585380554,0.23397575318813324
184,0.088314317166805267,0.2579292356967926,0.073367401957511902,0.23397491872310638
185,0.088955901563167572,0.25928562879562378,0.073367029428482056,0.23397396504878998
186,0.088537469506263733,0.25869166851043701,0.07336658239364624,0.23397277295589447
187,0.088447004556655884,0.258495032787323,0.073366276919841766,0.23397208750247955
188,0.088274896144866943,0.25841400027275085,0.073366008698940277,0.23397141695022583
189,0.088605381548404694,0.25850221514701843,0.073365665972232819,0.23397064208984375
190,0.088755570352077484,0.25936684012413025,0.073365315794944763,0.23396974802017212
191,0.088261887431144714,0.25834769010543823,0.073364980518817902,0.23396891355514526
192,0.088544599711894989,0.25854864716529846,0.073364660143852234,0.23396818339824677
193,0.088644504547119141,0.25907450914382935,0.073364213109016418,0.23396699130535126
194,0.089160330593585968,0.26029908657073975,0.073363907635211945,0.23396636545658112
195,0.088233239948749542,0.2577584981918335,0.073363497853279114,0.23396530747413635
196,0.08842846006155014,0.25856867432594299,0.073363140225410461,0.23396441340446472
197,0.089198924601078033,0.26034143567085266,0.073362715542316437,0.23396334052085876
198,0.088583469390869141,0.25968247652053833,0.073362402617931366,0.23396264016628265
199,0.087759830057621002,0.25691860914230347,0.073362052440643311,0.23396177589893341
200,0.089640192687511444,0.26062428951263428,0.07336173951625824,0.23396106064319611
201,0.088681980967521667,0.25868305563926697,0.073361396789550781,0.23396015167236328
202,0.08762194961309433,0.25730198621749878,0.073360994458198547,0.23395915329456329
203,0.08919031172990799,0.25932216644287109,0.073360569775104523,0.23395809531211853
204,0.088888064026832581,0.25928619503974915,0.073360197246074677,0.23395723104476929
205,0.088433973491191864,0.25922524929046631,0.073359861969947815,0.23395641148090363
206,0.087983213365077972,0.25843927264213562,0.073359459638595581,0.23395542800426483
207,0.088523678481578827,0.25921177864074707,0.073359139263629913,0.23395465314388275
208,0.089047916233539581,0.25953003764152527,0.073358826339244843,0.23395392298698425
209,0.088099807500839233,0.25803476572036743,0.073358602821826935,0.23395347595214844
210,0.088522687554359436,0.25893625617027283,0.073358163237571716,0.23395229876041412
211,0.088943317532539368,0.2596396803855896,0.073357678949832916,0.23395106196403503
212,0.088767156004905701,0.25913077592849731,0.073357291519641876,0.23395006358623505
213,0.08890947699546814,0.25974389910697937,0.073356896638870239,0.23394908010959625
214,0.088513344526290894,0.25838637351989746,0.073356546461582184,0.23394820094108582
215,0.087625168263912201,0.25842422246932983,0.073356226086616516,0.23394736647605896
216,0.088964134454727173,0.25960561633110046,0.073355920612812042,0.23394668102264404
217,0.088632218539714813,0.25879156589508057,0.073355697095394135,0.23394621908664703
218,0.088487952947616577,0.25843152403831482,0.073355361819267273,0.23394538462162018
219,0.089385040104389191,0.26020047068595886,0.073354974389076233,0.23394440114498138
220,0.088441707193851471,0.2591097354888916,0.073354683816432953,0.23394371569156647
221,0.088916949927806854,0.25949358940124512,0.073354318737983704,0.23394277691841125
222,0.088469140231609344,0.25912702083587646,0.073353931307792664,0.23394186794757843
223,0.088352970778942108,0.25825333595275879,0.073353514075279236,0.23394075036048889
224,0.088602088391780853,0.25930920243263245,0.073353148996829987,0.23393988609313965
225,0.08861590176820755,0.25973868370056152,0.073352836072444916,0.23393915593624115
226,0.088189244270324707,0.25857099890708923,0.073352523148059845,0.23393844068050385
227,0.089010454714298248,0.25962617993354797,0.073352150619029999,0.23393748700618744
228,0.08906843513250351,0.2594180703163147,0.073351860046386719,0.23393687605857849
229,0.088334932923316956,0.25818523764610291,0.073351457715034485,0.23393590748310089
230,0.088321119546890259,0.25867420434951782,0.07335112988948822,0.23393507301807404
231,0.088953852653503418,0.25957140326499939,0.073350794613361359,0.23393434286117554
232,0.088075615465641022,0.25837805867195129,0.073350384831428528,0.23393329977989197
233,0.088498614728450775,0.25877785682678223,0.073350042104721069,0.23393251001834869
234,0.088113680481910706,0.25795769691467285,0.073349647223949432,0.23393154144287109
235,0.088876582682132721,0.25886136293411255,0.073349282145500183,0.23393064737319946
236,0.088646799325942993,0.25858587026596069,0.073348939418792725,0.233929842710495
237,0.088938206434249878,0.25957253575325012,0.073348559439182281,0.2339288592338562
238,0.088261134922504425,0.25886991620063782,0.073348194360733032,0.23392800986766815
239,0.08832424134016037,0.25872042775154114,0.073347829282283783,0.23392710089683533
240,0.088604480028152466,0.2592700719833374,0.073347494006156921,0.23392628133296967
241,0.088359639048576355,0.25915643572807312,0.073347128927707672,0.23392535746097565
242,0.088790059089660645,0.25958892703056335,0.073346786201000214,0.2339244931936264
243,0.088072553277015686,0.25820976495742798,0.073346443474292755,0.23392362892627716
244,0.088735096156597137,0.2584507167339325,0.07334611564874649,0.23392288386821747
245,0.08893287181854248,0.25995969772338867,0.073345758020877838,0.23392201960086823
246,0.089810982346534729,0.26053509116172791,0.073345459997653961,0.23392131924629211
247,0.088005349040031433,0.25808551907539368,0.073345035314559937,0.23392020165920258
248,0.088822551071643829,0.25913605093955994,0.073344707489013672,0.2339194267988205
249,0.088961988687515259,0.25959843397140503,0.073344290256500244,0.23391842842102051
250,0.088694348931312561,0.25893175601959229,0.073343954980373383,0.23391757905483246
251,0.088901638984680176,0.26014503836631775,0.073343589901924133,0.23391665518283844
252,0.088868036866188049,0.25890415906906128,0.073343187570571899,0.23391561210155487
253,0.08906661719083786,0.26004961133003235,0.073342874646186829,0.2339148074388504
254,0.08937671035528183,0.25979498028755188,0.073342546820640564,0.23391397297382355
255,0.088362328708171844,0.25904899835586548,0.073342204093933105,0.23391315340995789
256,0.088945500552654266,0.25936543941497803,0.073341839015483856,0.23391225934028625
257,0.087450973689556122,0.25756040215492249,0.073341444134712219,0.23391127586364746
258,0.088744387030601501,0.25882363319396973,0.073341138660907745,0.23391050100326538
259,0.088758893311023712,0.25846731662750244,0.073340751230716705,0.23390954732894897
260,0.088469788432121277,0.25894156098365784,0.073340356349945068,0.23390850424766541
261,0.088940218091011047,0.26010486483573914,0.073339976370334625,0.233907550573349
262,0.088445834815502167,0.25875550508499146,0.073339663445949554,0.2339068204164505
263,0.088563837110996246,0.25902953743934631,0.073339343070983887,0.23390601575374603
264,0.087752871215343475,0.25786161422729492,0.073339000344276428,0.2339051216840744
265,0.088718578219413757,0.25889381766319275,0.07333865761756897,0.23390427231788635
266,0.088795624673366547,0.25932055711746216,0.073338344693183899,0.23390345275402069
267,0.08810386061668396,0.25854131579399109,0.073338039219379425,0.23390275239944458
268,0.087910234928131104,0.2582210898399353,0.073337733745574951,0.23390202224254608
269,0.08871990442276001,0.25845348834991455,0.07333742082118988,0.23390132188796997
270,0.088662616908550262,0.25843241810798645,0.073337115347385406,0.2339005321264267
271,0.088421449065208435,0.25897610187530518,0.073336794972419739,0.23389977216720581
272,0.088527515530586243,0.25933408737182617,0.073336400091648102,0.23389877378940582
273,0.088726386427879333,0.25884765386581421,0.073336035013198853,0.23389787971973419
274,0.088569551706314087,0.25845104455947876,0.073335736989974976,0.2338971346616745
275,0.089059345424175262,0.26004841923713684,0.073335401713848114,0.23389630019664764
276,0.088239774107933044,0.25842204689979553,0.073335066437721252,0.23389542102813721
277,0.08848465234041214,0.25863602757453918,0.073334760963916779,0.2338947206735611
278,0.087809540331363678,0.25722786784172058,0.07333441823720932,0.23389385640621185
279,0.089398376643657684,0.26001843810081482,0.073334097862243652,0.23389309644699097
280,0.088973812758922577,0.25956001877784729,0.073333792388439178,0.23389238119125366
281,0.088932842016220093,0.25942367315292358,0.073333419859409332,0.23389138281345367
282,0.088748589158058167,0.25922253727912903,0.073333084583282471,0.23389053344726562
283,0.088874980807304382,0.25953689217567444,0.073332756757736206,0.23388972878456116
284,0.08891083300113678,0.25976544618606567,0.073332317173480988,0.23388858139514923
285,0.08805420994758606,0.25785347819328308,0.073331944644451141,0.23388762772083282
286,0.089191682636737823,0.26017975807189941,0.073331601917743683,0.23388679325580597
287,0.08878028392791748,0.26025179028511047,0.073331281542778015,0.2338860034942627
288,0.088231056928634644,0.25749793648719788,0.073330916464328766,0.23388509452342987
289,0.089096538722515106,0.25953313708305359,0.07333054393529892,0.23388412594795227
290,0.088183656334877014,0.25794070959091187,0.073330126702785492,0.23388300836086273
291,0.088699646294116974,0.25869706273078918,0.073329776525497437,0.23388218879699707
292,0.089904725551605225,0.26118135452270508,0.073329441249370575,0.23388132452964783
293,0.088311284780502319,0.25817281007766724,0.073329180479049683,0.23388078808784485
294,0.088678158819675446,0.25865134596824646,0.073328904807567596,0.23388010263442993
295,0.088128812611103058,0.25875264406204224,0.07332862913608551,0.23387947678565979
296,0.089322179555892944,0.25959798693656921,0.073328316211700439,0.23387870192527771
297,0.088726304471492767,0.25942462682723999,0.073327973484992981,0.23387789726257324
298,0.088664382696151733,0.25923743844032288,0.073327690362930298,0.23387719690799713
299,0.088709376752376556,0.2594626247882843,0.073327295482158661,0.23387616872787476
300,0.088651679456233978,0.25873306393623352,0.073326960206031799,0.2338753342628479
301,0.088273189961910248,0.25843238830566406,0.073326639831066132,0.23387452960014343
302,0.089099697768688202,0.25910615921020508,0.073326259851455688,0.23387357592582703
303,0.087923869490623474,0.25778791308403015,0.073325894773006439,0.2338726818561554
304,0.088641718029975891,0.25888237357139587,0.073325641453266144,0.23387213051319122
305,0.088430404663085938,0.25873607397079468,0.073325321078300476,0.23387128114700317
306,0.088015265762805939,0.25760453939437866,0.073325023055076599,0.23387058079242706
307,0.088868483901023865,0.25940784811973572,0.073324710130691528,0.23386988043785095
308,0.0882912278175354,0.25831353664398193,0.073324434459209442,0.23386920988559723
309,0.0879674032330513,0.25844088196754456,0.073324121534824371,0.23386852443218231
310,0.089219659566879272,0.25975242257118225,0.073323771357536316,0.23386766016483307
311,0.089077562093734741,0.25907382369041443,0.073323428630828857,0.2338668555021286
312,0.088770240545272827,0.25853914022445679,0.07332303375005722,0.23386585712432861
313,0.088666893541812897,0.25873938202857971,0.073322705924510956,0.23386500775814056
314,0.08898133784532547,0.2592814564704895,0.07332233339548111,0.23386406898498535
315,0.089136771857738495,0.25970283150672913,0.07332206517457962,0.23386342823505402
316,0.088969781994819641,0.25874152779579163,0.073321662843227386,0.23386238515377045
317,0.087455280125141144,0.25730910897254944,0.07332136482000351,0.23386171460151672
318,0.08831285685300827,0.2578321099281311,0.073321059346199036,0.23386096954345703
319,0.088902220129966736,0.25952398777008057,0.073320791125297546,0.23386040329933167
320,0.088136248290538788,0.25784033536911011,0.073320485651493073,0.233859583735466
321,0.088388808071613312,0.2590630054473877,0.073320142924785614,0.23385873436927795
322,0.088521167635917664,0.25838771462440491,0.073319777846336365,0.23385787010192871
323,0.088056460022926331,0.25768133997917175,0.073319382965564728,0.23385685682296753
324,0.088150031864643097,0.25821954011917114,0.073319107294082642,0.233856201171875
325,0.088671460747718811,0.25941669940948486,0.073318749666213989,0.23385535180568695
326,0.089474983513355255,0.26073327660560608,0.073318473994731903,0.23385472595691681
327,0.088285639882087708,0.25853198766708374,0.073318220674991608,0.23385423421859741
328,0.08924400806427002,0.25973793864250183,0.073317930102348328,0.23385360836982727
329,0.088373295962810516,0.25852915644645691,0.073317565023899078,0.23385262489318848
330,0.088528528809547424,0.25912734866142273,0.073317207396030426,0.23385167121887207
331,0.08811892569065094,0.2580382227897644,0.07331693172454834,0.23385109007358551
332,0.089153677225112915,0.25987020134925842,0.073316656053066254,0.23385047912597656
333,0.088128164410591125,0.25793763995170593,0.073316343128681183,0.23384968936443329
334,0.088801801204681396,0.25875616073608398,0.073316015303134918,0.23384889960289001
335,0.089088968932628632,0.26014775037765503,0.073315724730491638,0.23384813964366913
336,0.088002830743789673,0.25773712992668152,0.07331540435552597,0.23384737968444824
337,0.088703922927379608,0.25896164774894714,0.073315069079399109,0.23384658992290497
338,0.088730253279209137,0.25921282172203064,0.073314756155014038,0.23384585976600647
339,0.088869966566562653,0.25855985283851624,0.073314443230628967,0.23384509980678558
340,0.089332811534404755,0.26083922386169434,0.073314167559146881,0.23384436964988708
341,0.089258566498756409,0.2597789466381073,0.07331383228302002,0.23384363949298859
342,0.088743127882480621,0.25929003953933716,0.073313497006893158,0.23384274542331696
343,0.088323391973972321,0.25859585404396057,0.07331317663192749,0.23384200036525726
344,0.088609226047992706,0.2588152289390564,0.073312900960445404,0.23384134471416473
345,0.088338375091552734,0.25824984908103943,0.073312632739543915,0.23384071886539459
346,0.087825387716293335,0.25789296627044678,0.073312349617481232,0.23384006321430206
347,0.0891718789935112,0.25997427105903625,0.073312133550643921,0.23383958637714386
348,0.088527068495750427,0.25907456874847412,0.073311828076839447,0.23383882641792297
349,0.089639358222484589,0.26051434874534607,0.073311492800712585,0.23383808135986328
350,0.088409163057804108,0.25818884372711182,0.07331114262342453,0.23383718729019165
351,0.089003585278987885,0.2595827579498291,0.073310784995555878,0.23383632302284241
352,0.088756509125232697,0.25908887386322021,0.073310449719429016,0.23383548855781555
353,0.088176727294921875,0.25814548134803772,0.073310129344463348,0.2338346540927887
354,0.088259130716323853,0.25836226344108582,0.073309838771820068,0.23383396863937378
355,0.087558798491954803,0.25716367363929749,0.073309540748596191,0.23383320868015289
356,0.088838063180446625,0.25872328877449036,0.073309250175952911,0.23383247852325439
357,0.089535899460315704,0.26055479049682617,0.073308892548084259,0.23383162915706635
358,0.088189631700515747,0.25841262936592102,0.073308557271957397,0.23383074998855591
359,0.087596610188484192,0.2567753791809082,0.073308177292346954,0.23382987082004547
360,0.089114047586917877,0.25929558277130127,0.073307894170284271,0.23382923007011414
361,0.088204935193061829,0.25934571027755737,0.073307573795318604,0.23382839560508728
362,0.088774353265762329,0.25920921564102173,0.073307320475578308,0.23382781445980072
363,0.089097470045089722,0.25978580117225647,0.073307015001773834,0.23382697999477386
364,0.089192330837249756,0.26025128364562988,0.073306694626808167,0.23382624983787537
365,0.088987134397029877,0.25961744785308838,0.073306329548358917,0.23382535576820374
